"x","year","month","country"
Inf,2022,4,"Norway"
Inf,2022,4,"Norway"
Inf,2022,5,"Norway"
Inf,2022,5,"Norway"
1022246.89109399,2021,1,"United Kingdom of Great Britain and Northern Ireland"
822768.878145998,2021,3,"United Kingdom of Great Britain and Northern Ireland"
818492.003068559,2021,3,"United Kingdom of Great Britain and Northern Ireland"
818723.022691616,2021,3,"United Kingdom of Great Britain and Northern Ireland"
822057.352006558,2021,3,"United Kingdom of Great Britain and Northern Ireland"
819838.454255927,2021,3,"United Kingdom of Great Britain and Northern Ireland"
296191.555904142,2021,4,"Norway"
Inf,2021,4,"Norway"
820271.978195608,2021,6,"United Kingdom of Great Britain and Northern Ireland"
819553.990358367,2021,6,"United Kingdom of Great Britain and Northern Ireland"
1382053.03509557,2021,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,2021,6,"Norway"
Inf,2021,6,"Norway"
Inf,2021,6,"Norway"
Inf,2021,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2021,9,"United Kingdom of Great Britain and Northern Ireland"
311170.585744581,2020,6,"Norway"
Inf,2020,8,"United Kingdom of Great Britain and Northern Ireland"
1297250.68226817,2020,9,"United Kingdom of Great Britain and Northern Ireland"
1575062.98133981,2020,10,"France"
1381703.34690057,2019,5,"United Kingdom of Great Britain and Northern Ireland"
1454093.40145655,2019,5,"United Kingdom of Great Britain and Northern Ireland"
1377868.34088613,2019,5,"United Kingdom of Great Britain and Northern Ireland"
35231.4203551288,2019,7,"Sweden"
Inf,2019,8,"United Kingdom of Great Britain and Northern Ireland"
1495990.92115443,2019,9,"United Kingdom of Great Britain and Northern Ireland"
1495990.92115443,2019,9,"United Kingdom of Great Britain and Northern Ireland"
1493268.88914225,2019,9,"United Kingdom of Great Britain and Northern Ireland"
1261415.63228643,2018,4,"United Kingdom of Great Britain and Northern Ireland"
373038.859310645,2018,4,"Norway"
1024002.54118596,2017,1,"United Kingdom of Great Britain and Northern Ireland"
1031190.94528247,2017,1,"United Kingdom of Great Britain and Northern Ireland"
Inf,2017,3,"Ireland"
Inf,2017,5,"Ireland"
Inf,2017,5,"Ireland"
Inf,2017,5,"Ireland"
824994.576339635,2017,5,"United Kingdom of Great Britain and Northern Ireland"
918754.142953456,2017,5,"United Kingdom of Great Britain and Northern Ireland"
808911.925961445,2017,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2017,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2017,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2017,5,"Ireland"
Inf,2017,5,"Ireland"
Inf,2017,5,"United Kingdom of Great Britain and Northern Ireland"
824994.576339635,2017,5,"United Kingdom of Great Britain and Northern Ireland"
808911.925961445,2017,5,"United Kingdom of Great Britain and Northern Ireland"
822724.00641579,2017,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2017,5,"United Kingdom of Great Britain and Northern Ireland"
825218.060006544,2017,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2017,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,2017,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,2017,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,2016,2,"France"
Inf,2016,2,"France"
Inf,2016,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2016,2,"France"
Inf,2016,4,"United Kingdom of Great Britain and Northern Ireland"
1103002.77619044,2016,4,"United Kingdom of Great Britain and Northern Ireland"
825113.305257041,2016,4,"United Kingdom of Great Britain and Northern Ireland"
825358.202341308,2016,5,"United Kingdom of Great Britain and Northern Ireland"
1336189.93206361,2016,5,"Guernsey"
822866.457808399,2016,5,"United Kingdom of Great Britain and Northern Ireland"
1333181.05150693,2016,5,"Guernsey"
822582.569837298,2016,5,"United Kingdom of Great Britain and Northern Ireland"
822886.893625095,2016,5,"United Kingdom of Great Britain and Northern Ireland"
1329259.00271735,2016,5,"Guernsey"
822582.569837298,2016,5,"United Kingdom of Great Britain and Northern Ireland"
823118.417954262,2016,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2016,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2016,5,"United Kingdom of Great Britain and Northern Ireland"
822658.434096401,2016,5,"United Kingdom of Great Britain and Northern Ireland"
823301.912832596,2016,5,"United Kingdom of Great Britain and Northern Ireland"
822866.457808399,2016,5,"United Kingdom of Great Britain and Northern Ireland"
822654.270145529,2016,5,"United Kingdom of Great Britain and Northern Ireland"
822886.893625095,2016,5,"United Kingdom of Great Britain and Northern Ireland"
1364847.9425052,2016,5,"Guernsey"
1230236.34292209,2016,6,"Ireland"
1487901.52724208,2016,9,"United Kingdom of Great Britain and Northern Ireland"
1500434.78562311,2016,9,"United Kingdom of Great Britain and Northern Ireland"
1494711.57511319,2016,9,"United Kingdom of Great Britain and Northern Ireland"
1499979.61468912,2016,9,"United Kingdom of Great Britain and Northern Ireland"
1489239.53344918,2016,9,"United Kingdom of Great Britain and Northern Ireland"
1586314.1085038,2015,3,"France"
1586314.1085038,2015,3,"France"
1589779.67533381,2015,3,"France"
1589779.67533381,2015,3,"France"
1589779.67533381,2015,3,"France"
1589779.67533381,2015,3,"France"
1589779.67533381,2015,3,"France"
1586314.1085038,2015,3,"France"
1589779.67533381,2015,3,"France"
1589779.67533381,2015,3,"France"
1131357.76650924,2015,5,"United Kingdom of Great Britain and Northern Ireland"
1131993.5469914,2015,5,"United Kingdom of Great Britain and Northern Ireland"
1130956.66189023,2015,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,5,"United Kingdom of Great Britain and Northern Ireland"
1130729.25578955,2015,5,"United Kingdom of Great Britain and Northern Ireland"
1453507.61761382,2015,5,"United Kingdom of Great Britain and Northern Ireland"
804270.49822736,2015,6,"United Kingdom of Great Britain and Northern Ireland"
1105650.19362956,2015,6,"Isle of Man"
804270.49822736,2015,6,"United Kingdom of Great Britain and Northern Ireland"
1068146.71008909,2015,6,"Isle of Man"
Inf,2015,6,"United Kingdom of Great Britain and Northern Ireland"
1130687.53611687,2015,6,"United Kingdom of Great Britain and Northern Ireland"
1089663.93202283,2015,6,"United Kingdom of Great Britain and Northern Ireland"
1072104.09603532,2015,6,"United Kingdom of Great Britain and Northern Ireland"
1102850.58538847,2015,6,"Isle of Man"
Inf,2015,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,7,"United Kingdom of Great Britain and Northern Ireland"
1039374.48068141,2015,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,7,"United Kingdom of Great Britain and Northern Ireland"
1039011.08135199,2015,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2015,8,"United Kingdom of Great Britain and Northern Ireland"
1130792.82735692,2015,9,"United Kingdom of Great Britain and Northern Ireland"
825113.305257041,2015,12,"United Kingdom of Great Britain and Northern Ireland"
823476.488574816,2014,2,"United Kingdom of Great Britain and Northern Ireland"
1586314.1085038,2014,3,"France"
1401103.68613194,2014,3,"Ireland"
1586314.1085038,2014,3,"France"
1586314.1085038,2014,3,"France"
1586314.1085038,2014,3,"France"
1586314.1085038,2014,3,"France"
1453760.43938286,2014,3,"United Kingdom of Great Britain and Northern Ireland"
1586314.1085038,2014,3,"France"
1586314.1085038,2014,3,"France"
1586314.1085038,2014,3,"France"
1418804.32695761,2014,3,"Ireland"
1455647.79946232,2014,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,2014,5,"United Kingdom of Great Britain and Northern Ireland"
1118890.29671948,2014,5,"United Kingdom of Great Britain and Northern Ireland"
1118890.29671948,2014,5,"United Kingdom of Great Britain and Northern Ireland"
1449112.01121247,2014,6,"United Kingdom of Great Britain and Northern Ireland"
1448589.9538807,2014,6,"United Kingdom of Great Britain and Northern Ireland"
1297820.15721737,2014,6,"United Kingdom of Great Britain and Northern Ireland"
849639.820889615,2014,6,"United Kingdom of Great Britain and Northern Ireland"
849576.079128313,2014,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,2014,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,2014,9,"United Kingdom of Great Britain and Northern Ireland"
863949.855835066,2014,9,"United Kingdom of Great Britain and Northern Ireland"
1589703.69157788,2013,2,"France"
1589779.67533381,2013,2,"France"
1586964.38607176,2013,2,"France"
1585595.7448054,2013,2,"France"
1589703.69157788,2013,2,"France"
1589779.67533381,2013,2,"France"
1586964.38607176,2013,2,"France"
1589779.67533381,2013,2,"France"
1589703.69157788,2013,2,"France"
1589873.77979971,2013,2,"France"
1589873.77979971,2013,2,"France"
1586964.38607176,2013,2,"France"
1586964.38607176,2013,2,"France"
1589703.69157788,2013,2,"France"
1585595.7448054,2013,2,"France"
1589779.67533381,2013,2,"France"
1029724.17549874,2013,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,5,"Norway"
1181245.98598934,2013,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,6,"United Kingdom of Great Britain and Northern Ireland"
1130261.0228182,2013,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,8,"United Kingdom of Great Britain and Northern Ireland"
1130625.54151032,2013,8,"United Kingdom of Great Britain and Northern Ireland"
1127651.55246983,2013,8,"United Kingdom of Great Britain and Northern Ireland"
1130928.80196298,2013,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,8,"United Kingdom of Great Britain and Northern Ireland"
1130976.39345854,2013,8,"United Kingdom of Great Britain and Northern Ireland"
1137618.06914743,2013,8,"United Kingdom of Great Britain and Northern Ireland"
1137566.76908324,2013,8,"United Kingdom of Great Britain and Northern Ireland"
1130329.46364104,2013,8,"United Kingdom of Great Britain and Northern Ireland"
1131062.04112912,2013,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,8,"United Kingdom of Great Britain and Northern Ireland"
1130533.71169135,2013,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,8,"United Kingdom of Great Britain and Northern Ireland"
1130720.57137607,2013,8,"United Kingdom of Great Britain and Northern Ireland"
1130634.19150565,2013,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,8,"United Kingdom of Great Britain and Northern Ireland"
1045165.41678742,2013,9,"United Kingdom of Great Britain and Northern Ireland"
1042531.78184896,2013,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,9,"United Kingdom of Great Britain and Northern Ireland"
1041992.01453279,2013,9,"United Kingdom of Great Britain and Northern Ireland"
951810.042910237,2013,9,"Norway"
951011.197114217,2013,10,"Norway"
1055195.21407412,2013,12,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,12,"United Kingdom of Great Britain and Northern Ireland"
1589873.77979971,2012,3,"France"
1589703.69157788,2012,3,"France"
1589873.77979971,2012,3,"France"
1589779.67533381,2012,3,"France"
1589779.67533381,2012,3,"France"
1589703.69157788,2012,3,"France"
Inf,2012,3,"United Kingdom of Great Britain and Northern Ireland"
1589873.77979971,2012,3,"France"
1585595.7448054,2012,3,"France"
1589703.69157788,2012,3,"France"
1585595.7448054,2012,3,"France"
1589873.77979971,2012,3,"France"
Inf,2012,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,2012,5,"United Kingdom of Great Britain and Northern Ireland"
818717.833470206,2012,5,"United Kingdom of Great Britain and Northern Ireland"
1311648.73327467,2012,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,2012,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,2012,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2012,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2012,9,"United Kingdom of Great Britain and Northern Ireland"
702197.835958322,2012,9,"United Kingdom of Great Britain and Northern Ireland"
702197.835958322,2012,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,2012,9,"United Kingdom of Great Britain and Northern Ireland"
704131.713102887,2012,9,"United Kingdom of Great Britain and Northern Ireland"
704131.713102887,2012,9,"United Kingdom of Great Britain and Northern Ireland"
1018846.00981052,2012,11,"United Kingdom of Great Britain and Northern Ireland"
Inf,2012,12,"United Kingdom of Great Britain and Northern Ireland"
1357300.54263159,2011,3,"United Kingdom of Great Britain and Northern Ireland"
1589703.69157788,2011,3,"France"
1358351.23188082,2011,3,"United Kingdom of Great Britain and Northern Ireland"
446682.702977191,2011,5,"Norway"
Inf,2011,5,"Norway"
1130660.26945326,2011,6,"United Kingdom of Great Britain and Northern Ireland"
1084074.05347954,2011,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2011,8,"United Kingdom of Great Britain and Northern Ireland"
1080760.84162208,2011,8,"United Kingdom of Great Britain and Northern Ireland"
1077777.56499154,2011,8,"United Kingdom of Great Britain and Northern Ireland"
1081201.9432544,2011,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2011,9,"Ireland"
1439799.43575731,2011,9,"Ireland"
Inf,2011,9,"Ireland"
Inf,2011,9,"Ireland"
1439959.36336943,2011,9,"Ireland"
1433729.50610412,2011,9,"Ireland"
564887.714756739,2011,9,"Norway"
Inf,2010,3,"United Kingdom of Great Britain and Northern Ireland"
1381883.6895796,2010,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,2010,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,2010,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,2010,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,2010,4,"United Kingdom of Great Britain and Northern Ireland"
1586964.38607176,2010,4,"France"
Inf,2010,4,"United Kingdom of Great Britain and Northern Ireland"
708812.869596507,2010,4,"United Kingdom of Great Britain and Northern Ireland"
1052188.80873969,2010,4,"United Kingdom of Great Britain and Northern Ireland"
1433220.53186643,2010,5,"Ireland"
Inf,2010,5,"Ireland"
1130534.56927967,2010,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,2010,8,"United Kingdom of Great Britain and Northern Ireland"
1500080.41468691,2010,9,"United Kingdom of Great Britain and Northern Ireland"
1038525.3282648,2010,9,"United Kingdom of Great Britain and Northern Ireland"
1056090.24132257,2010,11,"United Kingdom of Great Britain and Northern Ireland"
1057809.43399869,2010,11,"United Kingdom of Great Britain and Northern Ireland"
1453366.31568993,2010,11,"United Kingdom of Great Britain and Northern Ireland"
1056068.64606964,2010,11,"United Kingdom of Great Britain and Northern Ireland"
1058921.86340415,2010,11,"United Kingdom of Great Britain and Northern Ireland"
1056068.64606964,2010,11,"United Kingdom of Great Britain and Northern Ireland"
1056849.26868944,2010,11,"United Kingdom of Great Britain and Northern Ireland"
1057809.43399869,2010,11,"United Kingdom of Great Britain and Northern Ireland"
1058921.86340415,2010,11,"United Kingdom of Great Britain and Northern Ireland"
Inf,2010,11,"United Kingdom of Great Britain and Northern Ireland"
Inf,2010,11,"United Kingdom of Great Britain and Northern Ireland"
1056068.64606964,2010,11,"United Kingdom of Great Britain and Northern Ireland"
1059952.09897549,2010,11,"United Kingdom of Great Britain and Northern Ireland"
1057192.46831179,2010,11,"United Kingdom of Great Britain and Northern Ireland"
1057809.43399869,2010,11,"United Kingdom of Great Britain and Northern Ireland"
1059429.38982792,2010,11,"United Kingdom of Great Britain and Northern Ireland"
1126962.20530389,2009,2,"United Kingdom of Great Britain and Northern Ireland"
1126962.20530389,2009,2,"United Kingdom of Great Britain and Northern Ireland"
1111940.19411636,2009,3,"United Kingdom of Great Britain and Northern Ireland"
1165309.47256896,2009,4,"Ireland"
Inf,2009,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2009,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2009,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2009,5,"United Kingdom of Great Britain and Northern Ireland"
819638.977273117,2009,7,"United Kingdom of Great Britain and Northern Ireland"
819638.977273117,2009,7,"United Kingdom of Great Britain and Northern Ireland"
819638.977273117,2009,7,"United Kingdom of Great Britain and Northern Ireland"
819638.977273117,2009,7,"United Kingdom of Great Britain and Northern Ireland"
819638.977273117,2009,7,"United Kingdom of Great Britain and Northern Ireland"
686626.12294273,2009,7,"United Kingdom of Great Britain and Northern Ireland"
819638.977273117,2009,7,"United Kingdom of Great Britain and Northern Ireland"
819638.977273117,2009,7,"United Kingdom of Great Britain and Northern Ireland"
819638.977273117,2009,7,"United Kingdom of Great Britain and Northern Ireland"
819638.977273117,2009,7,"United Kingdom of Great Britain and Northern Ireland"
819638.977273117,2009,7,"United Kingdom of Great Britain and Northern Ireland"
1454071.70034516,2009,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2009,8,"United Kingdom of Great Britain and Northern Ireland"
1454071.70034516,2009,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2009,9,"United Kingdom of Great Britain and Northern Ireland"
1299051.40485154,2009,9,"United Kingdom of Great Britain and Northern Ireland"
1047925.44043839,2009,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,2009,9,"United Kingdom of Great Britain and Northern Ireland"
1047925.44043839,2009,9,"United Kingdom of Great Britain and Northern Ireland"
1047670.34326726,2009,9,"United Kingdom of Great Britain and Northern Ireland"
707629.168490693,2009,9,"United Kingdom of Great Britain and Northern Ireland"
1046829.95979678,2009,9,"United Kingdom of Great Britain and Northern Ireland"
1047925.44043839,2009,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,2009,9,"United Kingdom of Great Britain and Northern Ireland"
1111940.19411636,2008,4,"United Kingdom of Great Britain and Northern Ireland"
806666.74783038,2008,4,"United Kingdom of Great Britain and Northern Ireland"
806666.74783038,2008,4,"United Kingdom of Great Britain and Northern Ireland"
1111940.19411636,2008,4,"United Kingdom of Great Britain and Northern Ireland"
806666.74783038,2008,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,2008,4,"United Kingdom of Great Britain and Northern Ireland"
806666.74783038,2008,4,"United Kingdom of Great Britain and Northern Ireland"
806666.74783038,2008,4,"United Kingdom of Great Britain and Northern Ireland"
1110559.03018416,2008,4,"United Kingdom of Great Britain and Northern Ireland"
1116921.8748587,2008,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2008,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,2008,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,2008,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,2008,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,2008,6,"United Kingdom of Great Britain and Northern Ireland"
1108697.43653161,2008,8,"United Kingdom of Great Britain and Northern Ireland"
1118405.02470899,2008,8,"United Kingdom of Great Britain and Northern Ireland"
1173763.40752159,2008,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,2008,12,"Norway"
Inf,2008,12,"Norway"
Inf,2007,3,"Netherlands"
1111940.19411636,2007,4,"United Kingdom of Great Britain and Northern Ireland"
1111940.19411636,2007,4,"United Kingdom of Great Britain and Northern Ireland"
1130333.49583499,2007,4,"United Kingdom of Great Britain and Northern Ireland"
1111940.19411636,2007,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,2007,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2007,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2007,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2007,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2007,5,"United Kingdom of Great Britain and Northern Ireland"
1313263.78500639,2007,7,"United Kingdom of Great Britain and Northern Ireland"
703999.054318231,2007,8,"United Kingdom of Great Britain and Northern Ireland"
703999.054318231,2007,8,"United Kingdom of Great Britain and Northern Ireland"
703999.054318231,2007,8,"United Kingdom of Great Britain and Northern Ireland"
1551073.46190692,2007,8,"Ireland"
Inf,2007,8,"Ireland"
Inf,2007,8,"Ireland"
Inf,2007,8,"Ireland"
Inf,2007,8,"Ireland"
703651.319366582,2007,8,"United Kingdom of Great Britain and Northern Ireland"
703999.054318231,2007,8,"United Kingdom of Great Britain and Northern Ireland"
703651.319366582,2007,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2007,8,"Ireland"
703651.319366582,2007,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2007,8,"Ireland"
1538865.7412107,2007,8,"Ireland"
703651.319366582,2007,8,"United Kingdom of Great Britain and Northern Ireland"
703651.319366582,2007,8,"United Kingdom of Great Britain and Northern Ireland"
703999.054318231,2007,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2007,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,2007,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,2007,9,"United Kingdom of Great Britain and Northern Ireland"
1401210.15358298,2007,9,"Ireland"
Inf,2007,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,2007,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,2006,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2006,5,"United Kingdom of Great Britain and Northern Ireland"
914480.51319935,2006,5,"United Kingdom of Great Britain and Northern Ireland"
811480.57245116,2006,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2006,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,2006,6,"United Kingdom of Great Britain and Northern Ireland"
1105312.84265997,2006,9,"United Kingdom of Great Britain and Northern Ireland"
1105312.84265997,2006,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,2006,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,2006,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,2006,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,2006,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,2006,10,"United Kingdom of Great Britain and Northern Ireland"
1146635.84902829,2005,6,"United Kingdom of Great Britain and Northern Ireland"
1111940.19411636,2005,8,"United Kingdom of Great Britain and Northern Ireland"
1032258.32017671,2005,8,"United Kingdom of Great Britain and Northern Ireland"
1111940.19411636,2005,8,"United Kingdom of Great Britain and Northern Ireland"
1277308.07526377,2005,9,"United Kingdom of Great Britain and Northern Ireland"
1024171.37864841,2004,4,"United Kingdom of Great Britain and Northern Ireland"
1021277.83702386,2004,4,"United Kingdom of Great Britain and Northern Ireland"
1024135.28232816,2004,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,2004,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2004,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2004,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2004,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2004,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2004,5,"United Kingdom of Great Britain and Northern Ireland"
1269386.17414166,2004,5,"United Kingdom of Great Britain and Northern Ireland"
799212.446783319,2004,6,"United Kingdom of Great Britain and Northern Ireland"
798656.575008423,2004,6,"United Kingdom of Great Britain and Northern Ireland"
798372.367578041,2004,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,2003,2,"United Kingdom of Great Britain and Northern Ireland"
876062.138538648,2003,4,"United Kingdom of Great Britain and Northern Ireland"
1055496.10553562,2003,5,"United Kingdom of Great Britain and Northern Ireland"
1037049.27807614,2003,5,"United Kingdom of Great Britain and Northern Ireland"
1055545.61821133,2003,5,"United Kingdom of Great Britain and Northern Ireland"
1042373.01354767,2003,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2003,5,"United Kingdom of Great Britain and Northern Ireland"
1042283.49934626,2003,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2003,5,"United Kingdom of Great Britain and Northern Ireland"
1037049.27807614,2003,5,"United Kingdom of Great Britain and Northern Ireland"
1037409.2150711,2003,5,"United Kingdom of Great Britain and Northern Ireland"
1137955.62000112,2003,7,"United Kingdom of Great Britain and Northern Ireland"
1014241.35583907,2003,9,"United Kingdom of Great Britain and Northern Ireland"
1013874.30422672,2003,9,"United Kingdom of Great Britain and Northern Ireland"
1005720.11277885,2003,9,"United Kingdom of Great Britain and Northern Ireland"
1183797.50781252,2002,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,2002,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,2002,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,2002,10,"United Kingdom of Great Britain and Northern Ireland"
1431567.98623177,2002,10,"United Kingdom of Great Britain and Northern Ireland"
1425677.73510424,2002,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,2002,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,2000,3,"United Kingdom of Great Britain and Northern Ireland"
1111940.19411636,2000,3,"United Kingdom of Great Britain and Northern Ireland"
1107231.87473248,2000,5,"United Kingdom of Great Britain and Northern Ireland"
1400894.77175615,2000,7,"Ireland"
825338.994548613,2000,7,"United Kingdom of Great Britain and Northern Ireland"
1412651.14162896,2000,7,"Ireland"
824991.978321756,2000,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,2000,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1999,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1999,3,"United Kingdom of Great Britain and Northern Ireland"
1432624.65895705,1999,4,"Ireland"
1435437.72737674,1999,4,"Ireland"
1432399.88855726,1999,4,"Ireland"
1433685.26368285,1999,4,"Ireland"
1125835.48139844,1999,4,"United Kingdom of Great Britain and Northern Ireland"
