"x","year","month","country"
Inf,1995,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1995,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1995,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1995,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1995,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1995,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,1994,1,"United Kingdom of Great Britain and Northern Ireland"
Inf,1994,1,"United Kingdom of Great Britain and Northern Ireland"
Inf,1994,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1994,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1994,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1994,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1994,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1994,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1994,9,"Guernsey"
Inf,1994,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,1994,10,"Sweden"
Inf,1993,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1993,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1993,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1993,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1993,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1993,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1993,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1993,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1993,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1993,12,"United Kingdom of Great Britain and Northern Ireland"
Inf,1993,NA,"Sweden"
Inf,1992,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,4,"Ireland"
Inf,1992,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,11,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,12,"United Kingdom of Great Britain and Northern Ireland"
Inf,1991,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1991,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1990,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1990,7,"Sweden"
Inf,1990,12,"United Kingdom of Great Britain and Northern Ireland"
Inf,1990,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1989,4,"Norway"
Inf,1989,4,"Norway"
Inf,1989,6,"Norway"
Inf,1989,6,"Norway"
Inf,1989,6,"Norway"
Inf,1989,10,"Norway"
Inf,1989,10,"Norway"
Inf,1988,2,"Norway"
Inf,1988,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1988,6,"Norway"
Inf,1988,6,"Norway"
Inf,1988,6,"Norway"
Inf,1988,6,"Norway"
Inf,1988,12,"United Kingdom of Great Britain and Northern Ireland"
Inf,1987,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1987,6,"Guernsey"
Inf,1987,6,"Guernsey"
Inf,1986,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1986,7,"France"
Inf,1986,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1986,8,"France"
Inf,1986,8,"France"
Inf,1986,8,"France"
Inf,1986,8,"France"
Inf,1986,8,"Norway"
Inf,1985,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1985,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1985,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1984,4,"Norway"
Inf,1984,6,"Norway"
Inf,1984,6,"Norway"
Inf,1984,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1984,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1984,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1984,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1984,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1984,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1984,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1984,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1984,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1984,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1984,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1984,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1983,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1983,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1983,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1983,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1983,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1983,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1983,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1983,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1982,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1982,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1982,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1982,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1982,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1982,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1982,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1981,1,"Norway"
Inf,1981,8,"Ireland"
Inf,1981,8,"Ireland"
Inf,1980,6,"Guernsey"
Inf,1980,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1980,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1980,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1980,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1980,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1980,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1980,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1980,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1980,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1980,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1980,9,"Guernsey"
Inf,1980,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,1979,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1979,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1979,7,"Norway"
Inf,1979,7,"Norway"
Inf,1979,7,"Norway"
Inf,1979,7,"Norway"
Inf,1979,10,"Norway"
Inf,1978,1,"Norway"
Inf,1978,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1978,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1978,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1978,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1978,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1978,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1978,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1977,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1977,10,"Norway"
Inf,1977,10,"Norway"
Inf,1976,8,"Norway"
Inf,1976,8,"Norway"
Inf,1976,9,"Norway"
Inf,1976,9,"Norway"
Inf,1976,9,"Norway"
Inf,1976,9,"Norway"
Inf,1976,9,"Norway"
Inf,1976,9,"Norway"
Inf,1976,10,"Norway"
Inf,1976,10,"Norway"
Inf,1976,10,"Norway"
Inf,1976,10,"Norway"
Inf,1976,10,"Norway"
Inf,1976,10,"Norway"
Inf,1976,10,"Norway"
Inf,1976,11,"Norway"
Inf,1976,11,"Norway"
Inf,1976,11,"Norway"
Inf,1976,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1975,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1975,7,"Norway"
Inf,1975,7,"Norway"
Inf,1975,7,"Norway"
Inf,1975,7,"Norway"
Inf,1975,7,"Norway"
Inf,1975,7,"Norway"
Inf,1975,7,"Norway"
Inf,1975,7,"Norway"
Inf,1975,7,"Norway"
Inf,1975,7,"Norway"
Inf,1975,7,"Norway"
Inf,1975,7,"Norway"
Inf,1975,7,"Norway"
Inf,1975,7,"Norway"
Inf,1975,12,"Guernsey"
Inf,1974,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1974,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1974,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1974,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1974,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1974,7,"Norway"
Inf,1974,7,"Norway"
Inf,1974,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1974,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1974,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1974,9,"Norway"
Inf,1974,9,"Norway"
Inf,1974,9,"Norway"
Inf,1974,9,"Norway"
Inf,1974,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,1973,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1973,7,"Norway"
Inf,1973,7,"Norway"
Inf,1973,7,"Norway"
Inf,1973,7,"Norway"
Inf,1973,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1972,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1972,5,"Faroe Islands"
Inf,1972,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1972,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1972,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1972,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1972,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1971,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1971,7,"Norway"
Inf,1971,7,"Norway"
Inf,1971,7,"Norway"
Inf,1971,7,"Norway"
Inf,1971,7,"Norway"
Inf,1971,7,"Norway"
Inf,1971,11,"Norway"
Inf,1971,11,"Norway"
Inf,1971,11,"Norway"
Inf,1971,11,"Norway"
Inf,1970,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,1970,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1970,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1970,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1970,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1970,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1970,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1970,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,1,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,1,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,1,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1969,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,1,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,12,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,12,"United Kingdom of Great Britain and Northern Ireland"
Inf,1968,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,12,"United Kingdom of Great Britain and Northern Ireland"
Inf,1967,12,"United Kingdom of Great Britain and Northern Ireland"
Inf,1965,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1962,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1962,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1962,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1955,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1955,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1954,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1917,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1915,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1914,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1913,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,1911,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1901,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,1800,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,NA,NA,"France"
Inf,NA,NA,"France"
Inf,NA,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,NA,NA,"France"
Inf,NA,NA,"France"
Inf,NA,NA,"United Kingdom of Great Britain and Northern Ireland"
Inf,NA,NA,"France"
Inf,NA,NA,"France"
Inf,NA,NA,"France"
Inf,2019,5,"Sweden"
Inf,2016,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,2016,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,2016,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,2014,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2014,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2013,2,"United Kingdom of Great Britain and Northern Ireland"
Inf,2008,NA,"Norway"
Inf,2007,9,"Ireland"
Inf,2007,9,"Ireland"
Inf,2007,9,"Ireland"
Inf,2007,9,"Ireland"
Inf,2007,9,"Ireland"
Inf,2007,9,"Ireland"
Inf,2004,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2004,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2004,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2004,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2004,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2004,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2003,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,2003,8,"United Kingdom of Great Britain and Northern Ireland"
Inf,1999,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1999,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1999,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1999,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1999,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1999,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,1999,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,1999,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,1999,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,1999,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,1999,10,"United Kingdom of Great Britain and Northern Ireland"
Inf,1997,4,"Ireland"
Inf,1997,4,"Ireland"
Inf,1997,4,"Ireland"
Inf,1997,4,"Ireland"
Inf,1997,4,"Ireland"
Inf,1997,4,"Ireland"
Inf,1997,4,"Ireland"
Inf,1997,4,"Ireland"
Inf,1997,4,"Ireland"
Inf,1997,4,"Ireland"
Inf,1997,4,"Ireland"
Inf,1997,4,"Ireland"
Inf,1997,4,"Ireland"
Inf,1997,4,"Ireland"
Inf,1995,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1995,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1995,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1995,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,1995,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1995,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1994,9,"Guernsey"
Inf,1994,9,"Guernsey"
Inf,1994,9,"Guernsey"
Inf,1994,9,"Guernsey"
Inf,1994,9,"Guernsey"
Inf,1994,9,"Guernsey"
Inf,1994,9,"Guernsey"
Inf,1994,9,"Guernsey"
Inf,1993,10,"Isle of Man"
Inf,1993,10,"Isle of Man"
Inf,1993,10,"Isle of Man"
Inf,1993,10,"Isle of Man"
Inf,1993,10,"Isle of Man"
Inf,1993,10,"Isle of Man"
Inf,1992,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1992,4,"United Kingdom of Great Britain and Northern Ireland"
Inf,1989,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1989,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1984,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1984,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1984,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1984,9,"United Kingdom of Great Britain and Northern Ireland"
Inf,1980,9,"Guernsey"
Inf,1980,9,"Guernsey"
Inf,1976,1,"United Kingdom of Great Britain and Northern Ireland"
Inf,1976,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1976,7,"United Kingdom of Great Britain and Northern Ireland"
Inf,1976,12,"United Kingdom of Great Britain and Northern Ireland"
Inf,1975,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1975,6,"United Kingdom of Great Britain and Northern Ireland"
